*************************
0, 0, 0, 0 
0, 0, 0, 0 
0, 0, 0, 0 
0, 0, 0, 0 
0, 0, 0, 0 
0, 0, 0, 0 
0, 0, 0, 0 
0, 0, 0, 0 
0, 0, 0, 0 
0, 0, 0, 0 
0, -13, 0, 15 
0, -13, 0, 15 
0, -13, 0, 15 
0, -13, 0, 15 
0, -34, 0, 15 
0, -34, 0, 15 
0, -34, 0, 15 
9, -34, -8, 15 
9, -51, -8, 60 
9, -51, -8, 60 
9, -51, -29, 60 
9, -51, -29, 60 
9, -64, -29, 60 
9, -64, -29, 60 
42, -64, -57, 60 
42, -64, -57, 60 
42, -76, -57, 81 
42, -76, -57, 81 
42, -76, -79, 81 
42, -92, -79, 81 
42, -92, -79, 81 
42, -92, -79, 81 
65, -92, -90, 81 
65, -92, -90, 81 
65, -117, -90, 110 
65, -117, -90, 110 
65, -117, -100, 110 
65, -140, -100, 110 
65, -140, -100, 110 
89, -140, -116, 110 
89, -140, -116, 110 
89, -162, -116, 158 
89, -162, -116, 158 
89, -162, -132, 158 
89, -162, -132, 158 
89, -187, -132, 158 
89, -187, -132, 158 
89, -187, -132, 158 
89, -187, -132, 158 
136, -187, -158, 158 
136, -216, -158, 214 
136, -216, -158, 214 
136, -216, -158, 214 
136, -216, -185, 214 
136, -246, -185, 214 
136, -246, -185, 214 
136, -246, -185, 214 
189, -246, -212, 214 
189, -275, -212, 271 
189, -275, -212, 271 
189, -275, -239, 271 
189, -275, -239, 271 
189, -305, -239, 271 
189, -305, -239, 271 
243, -305, -266, 271 
243, -337, -266, 326 
243, -337, -266, 326 
243, -337, -266, 326 
243, -337, -293, 326 
243, -369, -293, 326 
243, -369, -293, 326 
300, -369, -323, 326 
300, -369, -323, 326 
300, -400, -323, 384 
300, -400, -323, 384 
300, -400, -323, 384 
300, -400, -360, 384 
300, -435, -360, 384 
300, -435, -360, 384 
300, -435, -360, 384 
367, -435, -394, 384 
367, -469, -394, 450 
367, -469, -394, 450 
367, -469, -425, 450 
367, -469, -425, 450 
367, -504, -425, 450 
367, -504, -425, 450 
430, -504, -454, 450 
430, -504, -454, 450 
430, -547, -454, 523 
430, -547, -454, 523 
430, -547, -454, 523 
430, -547, -454, 523 
430, -547, -499, 523 
430, -586, -499, 523 
430, -586, -499, 523 
430, -586, -499, 523 
514, -586, -540, 523 
514, -624, -540, 602 
514, -624, -540, 602 
514, -624, -540, 602 
